111100010110	000000000000	000000000000	000000000000	000000000000	000000000000	000000000000	000000000000	
111110101010	111111110000	111111101100	111111101100	111111101100	111111101111	111111111001	000000000001	
111110110001	111111101100	111111100001	111111110000	111111111000	111111101111	111111110001	111111111100	
111110100010	111111110001	111111101010	111111110011	111111110001	111111110010	111111110100	111111111110	
111110100101	111111110011	111111101010	111111101101	111111110010	111111110000	111111110010	111111110111	
111110101001	111111101011	111111101011	111111101110	111111110100	111111110000	111111110101	111111111011	
111110100011	111111101100	111111110001	111111101101	111111101101	111111110011	111111111011	111111111111	
111110011100	111111101101	111111101001	111111110110	111111110010	111111110111	111111110100	111111111011	
