10101101	10111101	10111110	10111101	10111110	10111100	10111101	10111100	
10101101	11101010	11100110	11101000	11101001	11101001	11100100	11100001	
10101101	11101110	11101001	11100010	11100111	11100011	11101001	11011101	
10101101	11100001	11101110	11100011	11100111	11100111	11011110	11100100	
10101101	11101000	11110011	11101001	11100100	11101010	11100001	11100101	
10101101	11100110	11101011	11100010	11100111	11100100	11100110	11100100	
10101101	11100100	11100001	11100100	11011100	11100101	11100100	11100100	
10101101	11100100	11100111	11011101	11100011	11100111	11100101	11011011	
