01000010	00111000	00111000	00111000	00111000	00111001	00111000	00111001	
01000010	00011011	00011110	00011101	00011100	00011100	00100000	00100001	
01000010	00011001	00011100	00100000	00011110	00100000	00011100	00100100	
01000010	00100001	00011001	00100000	00011110	00011110	00100011	00011111	
01000010	00011101	00010110	00011100	00011111	00011011	00100001	00011111	
01000010	00011110	00011011	00100001	00011110	00100000	00011110	00100000	
01000010	00100000	00100001	00011111	00100101	00011111	00011111	00011111	
01000010	00011111	00011110	00100100	00100000	00011110	00011111	00100101	
